model_id,display,key,primary_type,tier,outcome_class,compiled,has_pred,csr_error,el_tp,el_fp,el_fn,el_f1,ta_matched,ta_correct,ta_excluded,rel_tp,rel_fp,rel_fn,rel_f1,relations_missed,relations_extra,chrf,gt_puml,pred_puml,pred_puml_exists,input_image,pred_render,pred_render_exists
gemini-3.1-pro,Gemini 3.1 Pro,532d5a1ff757de7127780cff4493ccdd7a51c49a,sequence,4,compiled_low_structural,True,True,,1,12,12,0.0769,1,1,0,0,41,34,0.0000,message,message,64.03,data/puml_files/532d5a1ff757de7127780cff4493ccdd7a51c49a.puml,data/runs/gemini-3.1-pro-preview_20260613T154356Z/532d5a1ff757de7127780cff4493ccdd7a51c49a.puml,True,data/puml_images_1568/532d5a1ff757de7127780cff4493ccdd7a51c49a.png,data/csr/gemini-3.1-pro-preview_20260613T154356Z/png/532d5a1ff757de7127780cff4493ccdd7a51c49a.png,True
gemini-3.1-pro,Gemini 3.1 Pro,5e99debce2d543725f50deb8c3a3dfaa1e065e91,class,3,compiled_low_structural,True,True,,2,1,1,0.6667,2,2,0,0,2,2,0.0000,inheritance;association,inheritance;association,39.91,data/puml_files/5e99debce2d543725f50deb8c3a3dfaa1e065e91.puml,data/runs/gemini-3.1-pro-preview_20260613T154356Z/5e99debce2d543725f50deb8c3a3dfaa1e065e91.puml,True,data/puml_images_1568/5e99debce2d543725f50deb8c3a3dfaa1e065e91.png,data/csr/gemini-3.1-pro-preview_20260613T154356Z/png/5e99debce2d543725f50deb8c3a3dfaa1e065e91.png,True
gemini-3.1-pro,Gemini 3.1 Pro,6c7324c7eaeb23cd5644654ea022ca212ecd24ea,sequence,1,compiled_low_structural,True,True,,1,1,1,0.5000,1,1,0,0,4,4,0.0000,message,message,62.51,data/puml_files/6c7324c7eaeb23cd5644654ea022ca212ecd24ea.puml,data/runs/gemini-3.1-pro-preview_20260613T154356Z/6c7324c7eaeb23cd5644654ea022ca212ecd24ea.puml,True,data/puml_images_1568/6c7324c7eaeb23cd5644654ea022ca212ecd24ea.png,data/csr/gemini-3.1-pro-preview_20260613T154356Z/png/6c7324c7eaeb23cd5644654ea022ca212ecd24ea.png,True
gemini-3.1-pro,Gemini 3.1 Pro,75d17323e3f57e506be51b5455aa97ae89d8c5cc,sequence,2,compiled_low_structural,True,True,,1,3,3,0.2500,1,1,0,0,6,6,0.0000,message,message,67.64,data/puml_files/75d17323e3f57e506be51b5455aa97ae89d8c5cc.puml,data/runs/gemini-3.1-pro-preview_20260613T154356Z/75d17323e3f57e506be51b5455aa97ae89d8c5cc.puml,True,data/puml_images_1568/75d17323e3f57e506be51b5455aa97ae89d8c5cc.png,data/csr/gemini-3.1-pro-preview_20260613T154356Z/png/75d17323e3f57e506be51b5455aa97ae89d8c5cc.png,True
gemini-3.1-pro,Gemini 3.1 Pro,836fc1be71c455412e94cfec349f181ac525ab0f,class,2,compiled_low_structural,True,True,,8,0,0,1.0000,8,8,0,0,2,4,0.0000,dependency;association,inheritance,70.33,data/puml_files/836fc1be71c455412e94cfec349f181ac525ab0f.puml,data/runs/gemini-3.1-pro-preview_20260613T154356Z/836fc1be71c455412e94cfec349f181ac525ab0f.puml,True,data/puml_images_1568/836fc1be71c455412e94cfec349f181ac525ab0f.png,data/csr/gemini-3.1-pro-preview_20260613T154356Z/png/836fc1be71c455412e94cfec349f181ac525ab0f.png,True
gemini-3.1-pro,Gemini 3.1 Pro,8acb8a80d5098ca1426fef7adcb6069671ba5465,class,2,compiled_low_structural,True,True,,3,0,0,1.0000,3,3,0,0,2,2,0.0000,association,inheritance,88.65,data/puml_files/8acb8a80d5098ca1426fef7adcb6069671ba5465.puml,data/runs/gemini-3.1-pro-preview_20260613T154356Z/8acb8a80d5098ca1426fef7adcb6069671ba5465.puml,True,data/puml_images_1568/8acb8a80d5098ca1426fef7adcb6069671ba5465.png,data/csr/gemini-3.1-pro-preview_20260613T154356Z/png/8acb8a80d5098ca1426fef7adcb6069671ba5465.png,True
gemini-3.1-pro,Gemini 3.1 Pro,938e9cc0e6b8dda26422f35f30282f7d202efb9d_02,sequence,4,compiled_low_structural,True,True,,1,4,4,0.2000,1,1,0,0,20,20,0.0000,message,message,64.80,data/puml_files/938e9cc0e6b8dda26422f35f30282f7d202efb9d_02.puml,data/runs/gemini-3.1-pro-preview_20260613T154356Z/938e9cc0e6b8dda26422f35f30282f7d202efb9d_02.puml,True,data/puml_images_1568/938e9cc0e6b8dda26422f35f30282f7d202efb9d_02.png,data/csr/gemini-3.1-pro-preview_20260613T154356Z/png/938e9cc0e6b8dda26422f35f30282f7d202efb9d_02.png,True
gemini-3.1-pro,Gemini 3.1 Pro,bb081e2cfe075702e0a7c3b354ad0d566c4fee11,class,1,compiled_low_structural,True,True,,0,2,2,0.0000,0,0,0,0,1,1,0.0000,inheritance,inheritance,35.57,data/puml_files/bb081e2cfe075702e0a7c3b354ad0d566c4fee11.puml,data/runs/gemini-3.1-pro-preview_20260613T154356Z/bb081e2cfe075702e0a7c3b354ad0d566c4fee11.puml,True,data/puml_images_1568/bb081e2cfe075702e0a7c3b354ad0d566c4fee11.png,data/csr/gemini-3.1-pro-preview_20260613T154356Z/png/bb081e2cfe075702e0a7c3b354ad0d566c4fee11.png,True
gemini-3.1-pro,Gemini 3.1 Pro,c5bb3816232672cc44f741e2b5d82d69ebdf932c,sequence,2,compiled_low_structural,True,True,,1,1,1,0.5000,1,1,0,0,2,2,0.0000,message,message,63.89,data/puml_files/c5bb3816232672cc44f741e2b5d82d69ebdf932c.puml,data/runs/gemini-3.1-pro-preview_20260613T154356Z/c5bb3816232672cc44f741e2b5d82d69ebdf932c.puml,True,data/puml_images_1568/c5bb3816232672cc44f741e2b5d82d69ebdf932c.png,data/csr/gemini-3.1-pro-preview_20260613T154356Z/png/c5bb3816232672cc44f741e2b5d82d69ebdf932c.png,True
gemini-3.1-pro,Gemini 3.1 Pro,fd42228e66f2cdac362a90aeba71752f6729472c,class,3,compiled_low_structural,True,True,,2,1,1,0.6667,2,2,0,0,2,2,0.0000,inheritance;association,inheritance;association,30.61,data/puml_files/fd42228e66f2cdac362a90aeba71752f6729472c.puml,data/runs/gemini-3.1-pro-preview_20260613T154356Z/fd42228e66f2cdac362a90aeba71752f6729472c.puml,True,data/puml_images_1568/fd42228e66f2cdac362a90aeba71752f6729472c.png,data/csr/gemini-3.1-pro-preview_20260613T154356Z/png/fd42228e66f2cdac362a90aeba71752f6729472c.png,True
qwen3.5-2b,Qwen3.5-2B,09bde3e2f993e72fe98411f8d968d9e2b33b4b73,sequence,4,provider_drop,False,False,no prediction (missing/timeout),0,0,5,0.0000,0,0,0,0,0,11,0.0000,message,,0.00,data/puml_files/09bde3e2f993e72fe98411f8d968d9e2b33b4b73.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/09bde3e2f993e72fe98411f8d968d9e2b33b4b73.puml,False,data/puml_images_1568/09bde3e2f993e72fe98411f8d968d9e2b33b4b73.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/09bde3e2f993e72fe98411f8d968d9e2b33b4b73.png,False
qwen3.5-2b,Qwen3.5-2B,10cd98eb5787832faa18a5eb64a43b451dfda7e4,sequence,4,provider_drop,False,False,no prediction (missing/timeout),0,0,30,0.0000,0,0,0,0,0,42,0.0000,message,,0.00,data/puml_files/10cd98eb5787832faa18a5eb64a43b451dfda7e4.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/10cd98eb5787832faa18a5eb64a43b451dfda7e4.puml,False,data/puml_images_1568/10cd98eb5787832faa18a5eb64a43b451dfda7e4.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/10cd98eb5787832faa18a5eb64a43b451dfda7e4.png,False
qwen3.5-2b,Qwen3.5-2B,2ba4e7f17f9f45f359569c1285dafccb3b4f54ab,sequence,2,provider_drop,False,False,no prediction (missing/timeout),0,0,5,0.0000,0,0,0,0,0,5,0.0000,message,,0.00,data/puml_files/2ba4e7f17f9f45f359569c1285dafccb3b4f54ab.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/2ba4e7f17f9f45f359569c1285dafccb3b4f54ab.puml,False,data/puml_images_1568/2ba4e7f17f9f45f359569c1285dafccb3b4f54ab.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/2ba4e7f17f9f45f359569c1285dafccb3b4f54ab.png,False
qwen3.5-2b,Qwen3.5-2B,59a417a8d0d24bb5b3c5018d9d1c8bdb55cf68f9,class,1,provider_drop,False,False,no prediction (missing/timeout),0,0,3,0.0000,0,0,0,0,0,2,0.0000,aggregation,,0.00,data/puml_files/59a417a8d0d24bb5b3c5018d9d1c8bdb55cf68f9.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/59a417a8d0d24bb5b3c5018d9d1c8bdb55cf68f9.puml,False,data/puml_images_1568/59a417a8d0d24bb5b3c5018d9d1c8bdb55cf68f9.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/59a417a8d0d24bb5b3c5018d9d1c8bdb55cf68f9.png,False
qwen3.5-2b,Qwen3.5-2B,69016c1560c26e4302d199133e6a4d0aba5d2465,class,4,provider_drop,False,False,no prediction (missing/timeout),0,0,9,0.0000,0,0,0,0,0,9,0.0000,composition;aggregation;association,,0.00,data/puml_files/69016c1560c26e4302d199133e6a4d0aba5d2465.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/69016c1560c26e4302d199133e6a4d0aba5d2465.puml,False,data/puml_images_1568/69016c1560c26e4302d199133e6a4d0aba5d2465.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/69016c1560c26e4302d199133e6a4d0aba5d2465.png,False
qwen3.5-2b,Qwen3.5-2B,6defcd5ebcfd4504c58707f937babebfcde55a16,class,2,provider_drop,False,False,no prediction (missing/timeout),0,0,2,0.0000,0,0,0,0,0,1,0.0000,aggregation,,0.00,data/puml_files/6defcd5ebcfd4504c58707f937babebfcde55a16.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/6defcd5ebcfd4504c58707f937babebfcde55a16.puml,False,data/puml_images_1568/6defcd5ebcfd4504c58707f937babebfcde55a16.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/6defcd5ebcfd4504c58707f937babebfcde55a16.png,False
qwen3.5-2b,Qwen3.5-2B,8ff76367f1b5e8f112876c5677d2babebb109437_01,class,3,provider_drop,False,False,no prediction (missing/timeout),0,0,7,0.0000,0,0,0,0,0,7,0.0000,inheritance;dependency;association,,0.00,data/puml_files/8ff76367f1b5e8f112876c5677d2babebb109437_01.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/8ff76367f1b5e8f112876c5677d2babebb109437_01.puml,False,data/puml_images_1568/8ff76367f1b5e8f112876c5677d2babebb109437_01.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/8ff76367f1b5e8f112876c5677d2babebb109437_01.png,False
qwen3.5-2b,Qwen3.5-2B,df9a59b4a945a69a041fb2167b2fe7d7e5449b3f,class,4,provider_drop,False,False,no prediction (missing/timeout),0,0,7,0.0000,0,0,0,0,0,8,0.0000,dependency;association,,0.00,data/puml_files/df9a59b4a945a69a041fb2167b2fe7d7e5449b3f.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/df9a59b4a945a69a041fb2167b2fe7d7e5449b3f.puml,False,data/puml_images_1568/df9a59b4a945a69a041fb2167b2fe7d7e5449b3f.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/df9a59b4a945a69a041fb2167b2fe7d7e5449b3f.png,False
qwen3.5-2b,Qwen3.5-2B,e085686b714ba51c8e8edf95c3733eb607eaf2f4,class,1,provider_drop,False,False,no prediction (missing/timeout),0,0,1,0.0000,0,0,0,0,0,0,1.0000,,,0.00,data/puml_files/e085686b714ba51c8e8edf95c3733eb607eaf2f4.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/e085686b714ba51c8e8edf95c3733eb607eaf2f4.puml,False,data/puml_images_1568/e085686b714ba51c8e8edf95c3733eb607eaf2f4.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/e085686b714ba51c8e8edf95c3733eb607eaf2f4.png,False
qwen3.5-2b,Qwen3.5-2B,edbee8f129d67ba11c25b6993825553e1b4f090b,sequence,3,provider_drop,False,False,no prediction (missing/timeout),0,0,2,0.0000,0,0,0,0,0,2,0.0000,message,,0.00,data/puml_files/edbee8f129d67ba11c25b6993825553e1b4f090b.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/edbee8f129d67ba11c25b6993825553e1b4f090b.puml,False,data/puml_images_1568/edbee8f129d67ba11c25b6993825553e1b4f090b.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/edbee8f129d67ba11c25b6993825553e1b4f090b.png,False
qwen3.5-2b,Qwen3.5-2B,f2cafbf3bb480a82f70c0d09afbfa66f58776b10,class,3,provider_drop,False,False,no prediction (missing/timeout),0,0,22,0.0000,0,0,0,0,0,11,0.0000,dependency,,0.00,data/puml_files/f2cafbf3bb480a82f70c0d09afbfa66f58776b10.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/f2cafbf3bb480a82f70c0d09afbfa66f58776b10.puml,False,data/puml_images_1568/f2cafbf3bb480a82f70c0d09afbfa66f58776b10.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/f2cafbf3bb480a82f70c0d09afbfa66f58776b10.png,False
qwen3.5-2b,Qwen3.5-2B,f8e33eb7867f26e2b938030fd5039eb3b251e9fb,sequence,3,provider_drop,False,False,no prediction (missing/timeout),0,0,5,0.0000,0,0,0,0,0,6,0.0000,message,,0.00,data/puml_files/f8e33eb7867f26e2b938030fd5039eb3b251e9fb.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/f8e33eb7867f26e2b938030fd5039eb3b251e9fb.puml,False,data/puml_images_1568/f8e33eb7867f26e2b938030fd5039eb3b251e9fb.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/f8e33eb7867f26e2b938030fd5039eb3b251e9fb.png,False
qwen3.5-2b,Qwen3.5-2B,1067b9cef0f7617223a7f9ea212a6c7aa62e70cc,class,3,compile_fail,False,True,Error line 3 in file: data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/extracted/1067b9cef0f7617223a7f9ea212a6c7aa62e70cc.puml,0,0,1,0.0000,0,0,0,0,0,0,1.0000,,,50.26,data/puml_files/1067b9cef0f7617223a7f9ea212a6c7aa62e70cc.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/1067b9cef0f7617223a7f9ea212a6c7aa62e70cc.puml,True,data/puml_images_1568/1067b9cef0f7617223a7f9ea212a6c7aa62e70cc.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/1067b9cef0f7617223a7f9ea212a6c7aa62e70cc.png,False
qwen3.5-2b,Qwen3.5-2B,187969222acbadebd6c579b9d33481b9440c76dc,class,4,compile_fail,False,True,Error line 82 in file: data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/extracted/187969222acbadebd6c579b9d33481b9440c76dc.puml,0,0,14,0.0000,0,0,0,0,0,13,0.0000,inheritance;dependency;association,,65.27,data/puml_files/187969222acbadebd6c579b9d33481b9440c76dc.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/187969222acbadebd6c579b9d33481b9440c76dc.puml,True,data/puml_images_1568/187969222acbadebd6c579b9d33481b9440c76dc.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/187969222acbadebd6c579b9d33481b9440c76dc.png,False
qwen3.5-2b,Qwen3.5-2B,308a1f6f92b3b9683bfddf272a2ae3210d8c8635,sequence,3,compile_fail,False,True,Error line 7 in file: data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/extracted/308a1f6f92b3b9683bfddf272a2ae3210d8c8635.puml,0,0,4,0.0000,0,0,0,0,0,9,0.0000,message,,40.52,data/puml_files/308a1f6f92b3b9683bfddf272a2ae3210d8c8635.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/308a1f6f92b3b9683bfddf272a2ae3210d8c8635.puml,True,data/puml_images_1568/308a1f6f92b3b9683bfddf272a2ae3210d8c8635.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/308a1f6f92b3b9683bfddf272a2ae3210d8c8635.png,False
qwen3.5-2b,Qwen3.5-2B,37a255909b1aeb49264ef0593b9a9e1f5773ee23,class,1,compile_fail,False,True,Error line 3 in file: data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/extracted/37a255909b1aeb49264ef0593b9a9e1f5773ee23.puml,0,0,1,0.0000,0,0,0,0,0,0,1.0000,,,24.36,data/puml_files/37a255909b1aeb49264ef0593b9a9e1f5773ee23.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/37a255909b1aeb49264ef0593b9a9e1f5773ee23.puml,True,data/puml_images_1568/37a255909b1aeb49264ef0593b9a9e1f5773ee23.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/37a255909b1aeb49264ef0593b9a9e1f5773ee23.png,False
qwen3.5-2b,Qwen3.5-2B,4dc97fd76002a99da5ddf57b1d44a80dcba69757,sequence,1,compile_fail,False,True,no PNG produced,0,0,2,0.0000,0,0,0,0,0,2,0.0000,message,,1.36,data/puml_files/4dc97fd76002a99da5ddf57b1d44a80dcba69757.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/4dc97fd76002a99da5ddf57b1d44a80dcba69757.puml,True,data/puml_images_1568/4dc97fd76002a99da5ddf57b1d44a80dcba69757.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/4dc97fd76002a99da5ddf57b1d44a80dcba69757.png,False
qwen3.5-2b,Qwen3.5-2B,5062b6c354eb5e7d4350b93465d61c1c2b628ec7,class,3,compile_fail,False,True,Error line 17 in file: data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/extracted/5062b6c354eb5e7d4350b93465d61c1c2b628ec7.puml,0,0,3,0.0000,0,0,0,0,0,2,0.0000,inheritance;association,,34.64,data/puml_files/5062b6c354eb5e7d4350b93465d61c1c2b628ec7.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/5062b6c354eb5e7d4350b93465d61c1c2b628ec7.puml,True,data/puml_images_1568/5062b6c354eb5e7d4350b93465d61c1c2b628ec7.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/5062b6c354eb5e7d4350b93465d61c1c2b628ec7.png,False
qwen3.5-2b,Qwen3.5-2B,7409cf40c00dfe3b5efd16bff9b188b1f767574b,sequence,1,compile_fail,False,True,Error line 5 in file: data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/extracted/7409cf40c00dfe3b5efd16bff9b188b1f767574b.puml,0,0,2,0.0000,0,0,0,0,0,2,0.0000,message,,44.96,data/puml_files/7409cf40c00dfe3b5efd16bff9b188b1f767574b.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/7409cf40c00dfe3b5efd16bff9b188b1f767574b.puml,True,data/puml_images_1568/7409cf40c00dfe3b5efd16bff9b188b1f767574b.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/7409cf40c00dfe3b5efd16bff9b188b1f767574b.png,False
qwen3.5-2b,Qwen3.5-2B,836fc1be71c455412e94cfec349f181ac525ab0f,class,2,compile_fail,False,True,Error line 42 in file: data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/extracted/836fc1be71c455412e94cfec349f181ac525ab0f.puml,0,0,8,0.0000,0,0,0,0,0,4,0.0000,dependency;association,,53.71,data/puml_files/836fc1be71c455412e94cfec349f181ac525ab0f.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/836fc1be71c455412e94cfec349f181ac525ab0f.puml,True,data/puml_images_1568/836fc1be71c455412e94cfec349f181ac525ab0f.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/836fc1be71c455412e94cfec349f181ac525ab0f.png,False
qwen3.5-2b,Qwen3.5-2B,89def1e0af84fe4771e9c3c068197ee8be3d1b32_02,sequence,3,compile_fail,False,True,Error line 29 in file: data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/extracted/89def1e0af84fe4771e9c3c068197ee8be3d1b32_02.puml,0,0,9,0.0000,0,0,0,0,0,20,0.0000,message,,54.51,data/puml_files/89def1e0af84fe4771e9c3c068197ee8be3d1b32_02.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/89def1e0af84fe4771e9c3c068197ee8be3d1b32_02.puml,True,data/puml_images_1568/89def1e0af84fe4771e9c3c068197ee8be3d1b32_02.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/89def1e0af84fe4771e9c3c068197ee8be3d1b32_02.png,False
qwen3.5-2b,Qwen3.5-2B,a05ace8d6d55270205796fa7011e2f5e552ba0da,class,1,compile_fail,False,True,no PNG produced,0,0,4,0.0000,0,0,0,0,0,4,0.0000,aggregation;association,,1.52,data/puml_files/a05ace8d6d55270205796fa7011e2f5e552ba0da.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/a05ace8d6d55270205796fa7011e2f5e552ba0da.puml,True,data/puml_images_1568/a05ace8d6d55270205796fa7011e2f5e552ba0da.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/a05ace8d6d55270205796fa7011e2f5e552ba0da.png,False
qwen3.5-2b,Qwen3.5-2B,a8a9d9ecd9fc8e805f9867c12316cfd53ae83c43,sequence,2,compile_fail,False,True,Error line 6 in file: data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/extracted/a8a9d9ecd9fc8e805f9867c12316cfd53ae83c43.puml,0,0,2,0.0000,0,0,0,0,0,6,0.0000,message,,49.97,data/puml_files/a8a9d9ecd9fc8e805f9867c12316cfd53ae83c43.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/a8a9d9ecd9fc8e805f9867c12316cfd53ae83c43.puml,True,data/puml_images_1568/a8a9d9ecd9fc8e805f9867c12316cfd53ae83c43.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/a8a9d9ecd9fc8e805f9867c12316cfd53ae83c43.png,False
qwen3.5-2b,Qwen3.5-2B,c2156696b5385583de2e134297e95e6dfc4465e3,sequence,4,compile_fail,False,True,no PNG produced,0,0,7,0.0000,0,0,0,0,0,35,0.0000,message,,19.34,data/puml_files/c2156696b5385583de2e134297e95e6dfc4465e3.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/c2156696b5385583de2e134297e95e6dfc4465e3.puml,True,data/puml_images_1568/c2156696b5385583de2e134297e95e6dfc4465e3.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/c2156696b5385583de2e134297e95e6dfc4465e3.png,False
qwen3.5-2b,Qwen3.5-2B,ccc5b290f6b06a02cfab19d91dd6c611a1e6cb10,sequence,4,compile_fail,False,True,no PNG produced,0,0,11,0.0000,0,0,0,0,0,61,0.0000,message,,33.31,data/puml_files/ccc5b290f6b06a02cfab19d91dd6c611a1e6cb10.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/ccc5b290f6b06a02cfab19d91dd6c611a1e6cb10.puml,True,data/puml_images_1568/ccc5b290f6b06a02cfab19d91dd6c611a1e6cb10.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/ccc5b290f6b06a02cfab19d91dd6c611a1e6cb10.png,False
qwen3.5-2b,Qwen3.5-2B,ccff036df127af4a5880d98ee2d665b019028bd4,class,4,compile_fail,False,True,no PNG produced,0,0,10,0.0000,0,0,0,0,0,8,0.0000,inheritance;aggregation;association,,20.28,data/puml_files/ccff036df127af4a5880d98ee2d665b019028bd4.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/ccff036df127af4a5880d98ee2d665b019028bd4.puml,True,data/puml_images_1568/ccff036df127af4a5880d98ee2d665b019028bd4.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/ccff036df127af4a5880d98ee2d665b019028bd4.png,False
qwen3.5-2b,Qwen3.5-2B,defb5523b1761bd4a179f706eaab0e5e6a774f08_04,sequence,2,compile_fail,False,True,Error line 17 in file: data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/extracted/defb5523b1761bd4a179f706eaab0e5e6a774f08_04.puml,0,0,7,0.0000,0,0,0,0,0,8,0.0000,message,,71.86,data/puml_files/defb5523b1761bd4a179f706eaab0e5e6a774f08_04.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/defb5523b1761bd4a179f706eaab0e5e6a774f08_04.puml,True,data/puml_images_1568/defb5523b1761bd4a179f706eaab0e5e6a774f08_04.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/defb5523b1761bd4a179f706eaab0e5e6a774f08_04.png,False
qwen3.5-2b,Qwen3.5-2B,e494004949c090dbccf0a82083800b6947b2fc32,class,2,compile_fail,False,True,no PNG produced,0,0,6,0.0000,0,0,0,0,0,5,0.0000,inheritance,,8.84,data/puml_files/e494004949c090dbccf0a82083800b6947b2fc32.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/e494004949c090dbccf0a82083800b6947b2fc32.puml,True,data/puml_images_1568/e494004949c090dbccf0a82083800b6947b2fc32.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/e494004949c090dbccf0a82083800b6947b2fc32.png,False
qwen3.5-2b,Qwen3.5-2B,04a41abf900ab96464224a91e2f67aaf11011c89,sequence,3,compiled_low_structural,True,True,,4,2,0,0.8000,4,0,0,0,12,14,0.0000,message,association,57.12,data/puml_files/04a41abf900ab96464224a91e2f67aaf11011c89.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/04a41abf900ab96464224a91e2f67aaf11011c89.puml,True,data/puml_images_1568/04a41abf900ab96464224a91e2f67aaf11011c89.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/04a41abf900ab96464224a91e2f67aaf11011c89.png,True
qwen3.5-2b,Qwen3.5-2B,21b4a540ef036fcb31ecb8df572773b7cd602a22,sequence,3,compiled_low_structural,True,True,,8,2,1,0.8421,8,4,0,5,9,11,0.3333,message,message,76.40,data/puml_files/21b4a540ef036fcb31ecb8df572773b7cd602a22.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/21b4a540ef036fcb31ecb8df572773b7cd602a22.puml,True,data/puml_images_1568/21b4a540ef036fcb31ecb8df572773b7cd602a22.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/21b4a540ef036fcb31ecb8df572773b7cd602a22.png,True
qwen3.5-2b,Qwen3.5-2B,289412e14085f0e88a03028956a35b485378539f,class,1,compiled_low_structural,True,True,,2,0,0,1.0000,2,2,0,0,1,1,0.0000,association,dependency,81.66,data/puml_files/289412e14085f0e88a03028956a35b485378539f.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/289412e14085f0e88a03028956a35b485378539f.puml,True,data/puml_images_1568/289412e14085f0e88a03028956a35b485378539f.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/289412e14085f0e88a03028956a35b485378539f.png,True
qwen3.5-2b,Qwen3.5-2B,31f9d300f7cbc62f736af6bdaa9541dc23087f14,class,2,compiled_low_structural,True,True,,3,0,0,1.0000,3,3,0,0,2,2,0.0000,inheritance,dependency,41.60,data/puml_files/31f9d300f7cbc62f736af6bdaa9541dc23087f14.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/31f9d300f7cbc62f736af6bdaa9541dc23087f14.puml,True,data/puml_images_1568/31f9d300f7cbc62f736af6bdaa9541dc23087f14.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/31f9d300f7cbc62f736af6bdaa9541dc23087f14.png,True
